nbElements: 2153
index, hauteurTotale, largeurTotale, hauteurInterGondsGauche, hauteurGondSommetGauche, hauteurInterGondsDroite, hauteurGondSommetDroite, 
1705, 2111, 1485, 678, 486, 690, 474, 
1706, 2108, 1480, 660, 482, 708, 475, 
1707, 2104, 1487, 704, 484, 674, 484, 
1708, 2107, 1488, 682, 478, 671, 476, 
1709, 2111, 1488, 689, 477, 656, 503, 
1710, 2103, 1464, 685, 479, 660, 491, 
1711, 2109, 1476, 670, 487, 691, 484, 
1712, 2093, 1493, 685, 485, 654, 487, 
1713, 2107, 1493, 672, 472, 667, 496, 
1714, 2102, 1475, 688, 469, 664, 486, 
1715, 2104, 1478, 674, 489, 684, 467, 
1716, 2106, 1484, 671, 475, 673, 477, 
1717, 2105, 1467, 685, 484, 664, 476, 
1718, 2109, 1496, 660, 475, 692, 483, 
1719, 2107, 1487, 678, 470, 667, 494, 
1720, 2106, 1478, 693, 468, 652, 499, 
1721, 2103, 1481, 678, 472, 702, 470, 
1722, 2103, 1476, 660, 505, 670, 483, 
1723, 2111, 1492, 690, 483, 678, 485, 
1724, 2110, 1476, 685, 471, 661, 489, 
1725, 2104, 1476, 711, 476, 653, 488, 
1726, 2102, 1488, 670, 483, 653, 493, 
1727, 2092, 1461, 645, 502, 694, 478, 
1728, 2102, 1477, 655, 484, 703, 478, 
1729, 2102, 1499, 655, 506, 704, 485, 
1730, 2110, 1465, 640, 495, 681, 476, 
1731, 2103, 1467, 680, 480, 660, 491, 
1732, 2105, 1477, 670, 492, 695, 476, 
1733, 2098, 1484, 668, 469, 666, 484, 
1734, 2105, 1488, 696, 465, 674, 483, 
1735, 2091, 1469, 662, 495, 679, 469, 
1736, 2107, 1476, 675, 481, 672, 479, 
1737, 2106, 1486, 643, 497, 680, 466, 
1738, 2110, 1478, 678, 467, 644, 506, 
1739, 2098, 1486, 656, 507, 697, 471, 
1740, 2102, 1492, 660, 476, 686, 480, 
1741, 2093, 1471, 690, 477, 646, 503, 
1742, 2108, 1481, 642, 490, 703, 474, 
1743, 2107, 1466, 643, 511, 691, 471, 
1744, 2103, 1467, 658, 501, 694, 471, 
1745, 2109, 1480, 697, 481, 667, 495, 
1746, 2107, 1473, 695, 473, 672, 475, 
1747, 2105, 1469, 683, 470, 663, 493, 
1748, 2108, 1467, 702, 475, 651, 495, 
1749, 2112, 1485, 647, 500, 695, 477, 
1750, 2108, 1486, 692, 468, 663, 476, 
1751, 2100, 1470, 636, 495, 706, 484, 
1752, 2110, 1488, 667, 479, 694, 484, 
1753, 2107, 1495, 660, 478, 679, 479, 
1754, 2102, 1486, 680, 467, 660, 490, 
1755, 2108, 1483, 696, 484, 646, 513, 
1756, 2110, 1493, 698, 478, 665, 489, 
1757, 2106, 1465, 667, 487, 686, 468, 
1758, 2105, 1492, 662, 478, 673, 469, 
1759, 2108, 1467, 675, 491, 693, 472, 
1760, 2109, 1474, 695, 481, 663, 490, 
1761, 2107, 1485, 670, 479, 697, 481, 
1762, 2110, 1463, 708, 482, 663, 505, 
1763, 2099, 1481, 693, 481, 656, 493, 
1764, 2104, 1475, 674, 481, 688, 477, 
1765, 2095, 1477, 680, 473, 666, 486, 
1766, 2105, 1486, 681, 470, 663, 502, 
1767, 2099, 1487, 673, 476, 704, 478, 
1768, 2100, 1476, 688, 468, 655, 495, 
1769, 2108, 1483, 670, 490, 709, 484, 
1770, 2111, 1469, 708, 475, 670, 477, 
1771, 2093, 1473, 687, 483, 671, 475, 
1772, 2099, 1479, 710, 482, 667, 499, 
1773, 2106, 1491, 655, 502, 689, 474, 
1774, 2109, 1484, 643, 505, 676, 465, 
1775, 2105, 1477, 676, 484, 652, 501, 
1776, 2108, 1490, 676, 473, 673, 468, 
1777, 2106, 1476, 680, 478, 661, 474, 
1778, 2111, 1482, 686, 483, 665, 472, 
1779, 2106, 1485, 656, 477, 689, 481, 
1780, 2108, 1470, 673, 493, 696, 468, 
1781, 2103, 1473, 661, 499, 679, 471, 
1782, 2108, 1477, 703, 475, 668, 488, 
1783, 2111, 1490, 645, 494, 692, 472, 
1784, 2112, 1485, 689, 474, 643, 501, 
1785, 2110, 1479, 660, 491, 676, 466, 
1786, 2104, 1498, 683, 468, 669, 488, 
1787, 2111, 1492, 657, 488, 695, 471, 
1788, 2100, 1481, 677, 477, 676, 476, 
1789, 2104, 1482, 652, 505, 690, 481, 
1790, 2107, 1480, 646, 508, 688, 480, 
1791, 2100, 1486, 699, 474, 659, 491, 
1792, 2095, 1491, 677, 466, 679, 474, 
1793, 2109, 1471, 681, 470, 663, 498, 
1794, 2096, 1486, 648, 503, 692, 475, 
1795, 2110, 1462, 671, 484, 648, 512, 
1796, 2107, 1470, 691, 482, 670, 474, 
1797, 2107, 1498, 692, 475, 657, 494, 
1798, 2108, 1494, 653, 491, 701, 478, 
1799, 2110, 1496, 692, 468, 651, 498, 
1800, 2099, 1475, 696, 477, 655, 489, 
1801, 2108, 1479, 683, 465, 665, 490, 
1802, 2110, 1466, 703, 471, 674, 482, 
1803, 2110, 1476, 647, 494, 692, 482, 
1804, 2106, 1467, 664, 489, 697, 474, 
1805, 2101, 1484, 667, 498, 695, 469, 
1806, 2112, 1478, 641, 512, 694, 483, 
1807, 2094, 1487, 678, 486, 694, 485, 
1808, 2101, 1470, 696, 469, 657, 489, 
1809, 2106, 1475, 678, 479, 678, 482, 
1810, 2107, 1470, 702, 474, 658, 509, 
1811, 2108, 1472, 651, 487, 673, 471, 
1812, 2112, 1478, 652, 489, 688, 467, 
1813, 2112, 1484, 665, 488, 681, 467, 
1814, 2102, 1486, 681, 471, 684, 472, 
1815, 2106, 1482, 682, 480, 663, 478, 
1816, 2110, 1483, 643, 493, 689, 480, 
1817, 2096, 1476, 707, 466, 659, 490, 
1818, 2105, 1486, 678, 468, 654, 485, 
1819, 2112, 1485, 696, 466, 651, 489, 
1820, 2110, 1482, 686, 479, 655, 502, 
1821, 2101, 1479, 671, 484, 693, 480, 
1822, 2099, 1464, 705, 465, 663, 503, 
1823, 2109, 1498, 695, 483, 651, 500, 
1824, 2107, 1477, 687, 479, 653, 484, 
1825, 2097, 1481, 683, 472, 659, 490, 
1826, 2101, 1476, 648, 494, 679, 466, 
1827, 2105, 1498, 644, 509, 690, 474, 
1828, 2108, 1465, 692, 479, 655, 482, 
1829, 2105, 1484, 689, 470, 657, 479, 
1830, 2098, 1466, 659, 499, 685, 467, 
1831, 2100, 1473, 703, 478, 678, 483, 
1832, 2104, 1480, 658, 503, 704, 482, 
1833, 2108, 1471, 684, 480, 657, 493, 
1834, 2109, 1477, 672, 484, 704, 476, 
1835, 2102, 1485, 704, 474, 676, 472, 
1836, 2109, 1479, 703, 484, 663, 473, 
1837, 2103, 1477, 657, 488, 701, 481, 
1838, 2106, 1478, 655, 495, 692, 466, 
1839, 2105, 1491, 695, 485, 654, 498, 
1840, 2106, 1478, 668, 476, 652, 488, 
1841, 2099, 1485, 691, 473, 648, 508, 
1842, 2107, 1484, 676, 484, 671, 487, 
1843, 2108, 1493, 688, 465, 668, 476, 
1844, 2112, 1493, 653, 489, 684, 474, 
1845, 2101, 1486, 647, 490, 687, 466, 
1846, 2109, 1468, 669, 478, 707, 480, 
1847, 2109, 1468, 652, 490, 669, 471, 
1848, 2107, 1492, 672, 489, 685, 480, 
1849, 2107, 1486, 650, 497, 683, 483, 
1850, 2098, 1484, 670, 483, 681, 473, 
1851, 2105, 1470, 637, 503, 712, 483, 
1852, 2111, 1489, 692, 478, 672, 493, 
1853, 2106, 1478, 664, 504, 710, 477, 
1854, 2104, 1466, 693, 477, 655, 512, 
1855, 2106, 1469, 694, 483, 658, 485, 
1856, 2107, 1474, 691, 477, 662, 480, 
1857, 2103, 1486, 687, 476, 650, 501, 
1858, 2108, 1470, 692, 485, 661, 488, 
1859, 2111, 1480, 681, 477, 654, 491, 
1860, 2099, 1478, 684, 471, 670, 484, 
1861, 2111, 1475, 709, 481, 657, 498, 
1862, 2109, 1491, 669, 483, 684, 479, 
1863, 2105, 1477, 713, 467, 668, 483, 
1864, 2102, 1480, 675, 473, 646, 514, 
1865, 2106, 1485, 693, 479, 658, 487, 
1866, 2107, 1472, 648, 507, 685, 470, 
1867, 2104, 1484, 690, 479, 667, 474, 
1868, 2105, 1488, 684, 468, 666, 482, 
1869, 2103, 1495, 677, 477, 656, 491, 
1870, 2097, 1498, 688, 465, 649, 487, 
1871, 2098, 1492, 663, 475, 681, 481, 
1872, 2104, 1489, 696, 469, 664, 494, 
1873, 2097, 1474, 670, 487, 705, 475, 
1874, 2094, 1484, 666, 477, 683, 475, 
1875, 2111, 1479, 692, 483, 652, 490, 
1876, 2111, 1490, 675, 483, 699, 481, 
1877, 2107, 1477, 707, 482, 672, 488, 
1878, 2104, 1485, 655, 509, 680, 483, 
1879, 2109, 1488, 664, 483, 682, 468, 
1880, 2100, 1488, 662, 473, 692, 480, 
1881, 2109, 1485, 666, 487, 698, 472, 
1882, 2101, 1468, 653, 491, 713, 475, 
1883, 2110, 1482, 678, 489, 669, 469, 
1884, 2111, 1473, 693, 476, 660, 490, 
1885, 2110, 1482, 685, 470, 649, 487, 
1886, 2103, 1475, 686, 480, 648, 493, 
1887, 2098, 1482, 661, 482, 698, 466, 
1888, 2107, 1492, 683, 472, 683, 477, 
1889, 2101, 1487, 677, 483, 658, 502, 
1890, 2104, 1487, 652, 494, 684, 480, 
1891, 2108, 1481, 656, 478, 676, 468, 
1892, 2112, 1479, 681, 485, 665, 494, 
1893, 2102, 1473, 661, 501, 681, 476, 
1894, 2104, 1493, 669, 482, 696, 484, 
1895, 2103, 1479, 698, 475, 664, 496, 
1896, 2111, 1491, 651, 493, 703, 474, 
1897, 2105, 1472, 653, 490, 686, 470, 
1898, 2108, 1477, 692, 468, 656, 511, 
1899, 2100, 1495, 697, 465, 675, 480, 
1900, 2097, 1460, 697, 480, 667, 494, 
1901, 2111, 1480, 663, 504, 687, 485, 
1902, 2112, 1492, 664, 480, 690, 480, 
1903, 2104, 1490, 646, 494, 676, 475, 
1904, 2110, 1487, 676, 470, 651, 498, 
1905, 2108, 1495, 686, 485, 657, 481, 
1906, 2108, 1475, 699, 484, 659, 499, 
1907, 2107, 1481, 675, 478, 698, 471, 
1908, 2099, 1482, 669, 486, 678, 467, 
1909, 2111, 1486, 657, 490, 702, 473, 
1910, 2104, 1481, 708, 473, 663, 493, 
1911, 2097, 1472, 658, 497, 704, 473, 
1912, 2104, 1477, 685, 471, 659, 498, 
1913, 2100, 1499, 656, 505, 670, 485, 
1914, 2110, 1475, 658, 481, 691, 480, 
1915, 2095, 1483, 667, 487, 705, 466, 
1916, 2094, 1462, 675, 493, 693, 483, 
1917, 2104, 1472, 672, 480, 695, 473, 
1918, 2101, 1487, 657, 486, 674, 475, 
1919, 2103, 1490, 681, 477, 715, 475, 
1920, 2100, 1486, 643, 497, 679, 477, 
1921, 2106, 1487, 695, 469, 656, 503, 
1922, 2110, 1467, 643, 497, 700, 480, 
1923, 2106, 1480, 651, 490, 693, 485, 
1924, 2109, 1473, 652, 505, 689, 479, 
1925, 2111, 1469, 651, 491, 676, 484, 
1926, 2106, 1478, 690, 477, 637, 505, 
1927, 2103, 1478, 653, 493, 685, 469, 
1928, 2106, 1496, 668, 486, 672, 473, 
1929, 2106, 1473, 688, 479, 654, 488, 
1930, 2108, 1487, 688, 481, 672, 485, 
1931, 2109, 1483, 667, 483, 696, 481, 
1932, 2110, 1470, 693, 476, 654, 493, 
1933, 2098, 1467, 704, 480, 650, 496, 
1934, 2104, 1473, 689, 471, 646, 501, 
1935, 2111, 1485, 697, 478, 671, 482, 
1936, 2100, 1488, 678, 476, 675, 477, 
1937, 2098, 1484, 696, 482, 643, 497, 
1938, 2108, 1467, 669, 473, 699, 483, 
1939, 2103, 1485, 639, 493, 694, 466, 
1940, 2097, 1473, 706, 484, 653, 492, 
1941, 2106, 1493, 667, 500, 686, 484, 
1942, 2107, 1478, 688, 478, 672, 491, 
1943, 2105, 1471, 663, 482, 680, 474, 
1944, 2109, 1474, 663, 469, 681, 469, 
1945, 2108, 1487, 665, 502, 696, 479, 
1946, 2100, 1481, 650, 505, 700, 477, 
1947, 2106, 1488, 683, 473, 642, 510, 
1948, 2107, 1476, 697, 474, 662, 489, 
1949, 2109, 1480, 697, 471, 670, 492, 
1950, 2099, 1485, 647, 506, 689, 485, 
1951, 2102, 1469, 679, 473, 642, 492, 
1952, 2108, 1467, 708, 468, 669, 501, 
1953, 2097, 1477, 685, 482, 670, 491, 
1954, 2112, 1495, 671, 499, 705, 481, 
1955, 2105, 1479, 656, 493, 689, 477, 
1956, 2111, 1493, 662, 474, 681, 465, 
1957, 2101, 1495, 640, 492, 677, 468, 
1958, 2108, 1469, 677, 470, 673, 481, 
1959, 2110, 1492, 692, 469, 643, 496, 
1960, 2100, 1488, 643, 501, 698, 468, 
1961, 2099, 1482, 656, 499, 672, 466, 
1962, 2102, 1482, 657, 501, 698, 467, 
1963, 2097, 1472, 687, 477, 656, 499, 
1964, 2098, 1483, 648, 504, 700, 465, 
1965, 2100, 1493, 684, 469, 678, 490, 
1966, 2108, 1483, 686, 467, 656, 495, 
1967, 2105, 1469, 687, 470, 655, 500, 
1968, 2110, 1468, 663, 490, 691, 476, 
1969, 2095, 1483, 713, 481, 650, 515, 
1970, 2109, 1477, 678, 482, 659, 494, 
1971, 2111, 1479, 706, 483, 656, 505, 
1972, 2108, 1475, 688, 477, 649, 495, 
1973, 2109, 1490, 661, 481, 675, 478, 
1974, 2104, 1481, 706, 475, 663, 477, 
1975, 2110, 1479, 694, 473, 656, 486, 
1976, 2110, 1470, 707, 466, 655, 500, 
1977, 2100, 1481, 688, 479, 656, 512, 
1978, 2110, 1494, 678, 483, 641, 512, 
1979, 2101, 1490, 690, 479, 650, 496, 
1980, 2112, 1482, 711, 470, 676, 474, 
1981, 2108, 1488, 671, 478, 659, 485, 
1982, 2102, 1487, 661, 497, 697, 478, 
1983, 2107, 1481, 677, 482, 649, 486, 
1984, 2111, 1488, 653, 487, 698, 485, 
1985, 2108, 1490, 641, 493, 693, 482, 
1986, 2107, 1470, 709, 476, 655, 494, 
1987, 2111, 1471, 655, 489, 684, 485, 
1988, 2097, 1471, 657, 476, 686, 470, 
1989, 2110, 1486, 650, 501, 700, 465, 
1990, 2110, 1485, 701, 466, 659, 472, 
1991, 2104, 1475, 650, 493, 698, 469, 
1992, 2102, 1469, 674, 479, 679, 467, 
1993, 2107, 1488, 683, 467, 675, 480, 
1994, 2101, 1469, 672, 481, 654, 486, 
1995, 2095, 1479, 680, 477, 645, 489, 
1996, 2107, 1484, 684, 482, 661, 489, 
1997, 2111, 1468, 667, 478, 677, 477, 
1998, 2109, 1482, 641, 493, 681, 470, 
1999, 2102, 1485, 686, 471, 676, 478, 
2000, 2107, 1486, 681, 475, 660, 476, 
2001, 2107, 1485, 645, 490, 706, 476, 
2002, 2109, 1498, 645, 509, 674, 483, 
2003, 2094, 1483, 693, 469, 661, 490, 
2004, 2110, 1484, 689, 466, 649, 503, 
2005, 2103, 1468, 662, 487, 691, 478, 
2006, 2100, 1485, 640, 499, 705, 465, 
2007, 2111, 1486, 669, 498, 693, 470, 
2008, 2108, 1478, 675, 473, 675, 465, 
2009, 2102, 1478, 688, 481, 655, 489, 
2010, 2095, 1488, 646, 505, 705, 466, 
2011, 2102, 1491, 676, 485, 682, 482, 
2012, 2110, 1483, 693, 472, 665, 480, 
2013, 2106, 1466, 699, 482, 654, 497, 
2014, 2111, 1479, 711, 480, 661, 496, 
2015, 2095, 1486, 672, 479, 699, 469, 
2016, 2107, 1468, 651, 511, 681, 475, 
2017, 2109, 1479, 705, 475, 645, 505, 
2018, 2104, 1477, 708, 465, 673, 483, 
2019, 2100, 1493, 662, 481, 692, 469, 
2020, 2094, 1492, 679, 482, 654, 498, 
2021, 2105, 1497, 695, 484, 661, 489, 
2022, 2100, 1485, 667, 478, 659, 475, 
2023, 2106, 1494, 675, 468, 652, 491, 
2024, 2099, 1471, 645, 497, 674, 474, 
2025, 2105, 1488, 695, 480, 655, 480, 
2026, 2112, 1467, 653, 506, 688, 480, 
2027, 2110, 1466, 662, 486, 698, 465, 
2028, 2102, 1481, 645, 492, 688, 465, 
2029, 2108, 1500, 660, 503, 698, 482, 
2030, 2111, 1494, 643, 502, 697, 473, 
2031, 2097, 1465, 694, 474, 664, 486, 
2032, 2105, 1475, 674, 483, 665, 493, 
2033, 2109, 1475, 707, 482, 647, 486, 
2034, 2103, 1493, 649, 495, 692, 465, 
2035, 2109, 1477, 665, 477, 704, 473, 
2036, 2109, 1479, 699, 477, 657, 488, 
2037, 2101, 1480, 705, 483, 671, 482, 
2038, 2106, 1495, 659, 494, 677, 479, 
2039, 2106, 1487, 687, 474, 683, 468, 
2040, 2106, 1481, 704, 482, 653, 500, 
2041, 2105, 1471, 659, 504, 686, 471, 
2042, 2097, 1475, 672, 475, 692, 469, 
2043, 2108, 1477, 679, 478, 685, 484, 
2044, 2112, 1483, 700, 480, 670, 484, 
2045, 2109, 1482, 665, 475, 693, 483, 
2046, 2107, 1486, 652, 500, 696, 479, 
2047, 2109, 1497, 661, 495, 690, 469, 
2048, 2098, 1471, 639, 495, 702, 482, 
2049, 2101, 1480, 676, 474, 677, 484, 
2050, 2103, 1467, 643, 501, 698, 471, 
2051, 2108, 1481, 672, 487, 683, 481, 
2052, 2104, 1474, 680, 475, 646, 515, 
2053, 2099, 1483, 712, 479, 675, 481, 
2054, 2107, 1479, 705, 482, 649, 505, 
2055, 2108, 1474, 667, 499, 690, 482, 
2056, 2100, 1484, 688, 465, 681, 483, 
2057, 2103, 1472, 652, 488, 682, 465, 
2058, 2105, 1482, 652, 499, 685, 473, 
2059, 2100, 1486, 649, 484, 689, 474, 
2060, 2099, 1485, 695, 481, 653, 492, 
2061, 2101, 1483, 663, 486, 714, 480, 
2062, 2105, 1482, 699, 471, 664, 497, 
2063, 2108, 1501, 646, 500, 699, 472, 
2064, 2104, 1477, 662, 499, 686, 467, 
2065, 2105, 1496, 674, 478, 695, 477, 
2066, 2111, 1483, 675, 474, 660, 504, 
2067, 2110, 1482, 668, 482, 649, 489, 
2068, 2096, 1471, 645, 499, 676, 466, 
2069, 2107, 1485, 659, 494, 693, 482, 
2070, 2106, 1493, 662, 487, 689, 484, 
2071, 2103, 1495, 674, 486, 682, 465, 
2072, 2106, 1490, 683, 465, 643, 495, 
2073, 2107, 1485, 702, 474, 664, 475, 
2074, 2104, 1484, 664, 488, 689, 473, 
2075, 2106, 1487, 678, 472, 660, 491, 
2076, 2104, 1488, 695, 468, 660, 489, 
2077, 2110, 1471, 688, 478, 674, 471, 
2078, 2098, 1481, 665, 499, 685, 468, 
2079, 2100, 1474, 712, 468, 638, 512, 
2080, 2105, 1468, 706, 466, 661, 473, 
2081, 2107, 1480, 641, 493, 704, 470, 
2082, 2096, 1483, 657, 497, 681, 475, 
2083, 2107, 1466, 691, 466, 654, 491, 
2084, 2093, 1488, 711, 469, 663, 495, 
2085, 2112, 1466, 656, 490, 680, 483, 
2086, 2102, 1481, 670, 484, 687, 485, 
2087, 2099, 1484, 696, 469, 683, 483, 
2088, 2104, 1492, 658, 488, 703, 480, 
2089, 2112, 1499, 690, 483, 670, 489, 
2090, 2102, 1497, 647, 497, 695, 485, 
2091, 2108, 1473, 694, 485, 675, 495, 
2092, 2096, 1486, 657, 499, 685, 485, 
2093, 2107, 1492, 686, 480, 659, 501, 
2094, 2098, 1485, 675, 480, 643, 493, 
2095, 2111, 1472, 693, 470, 662, 476, 
2096, 2110, 1490, 653, 504, 693, 480, 
2097, 2099, 1490, 651, 490, 688, 467, 
2098, 2107, 1491, 646, 507, 689, 475, 
2099, 2100, 1474, 676, 470, 665, 492, 
2100, 2106, 1481, 700, 465, 649, 495, 
2101, 2109, 1461, 701, 483, 658, 496, 
2102, 2106, 1483, 695, 476, 654, 511, 
2103, 2100, 1494, 662, 475, 697, 479, 
2104, 2101, 1479, 691, 469, 668, 472, 
2105, 2107, 1488, 665, 500, 688, 481, 
2106, 2102, 1473, 666, 491, 701, 467, 
2107, 2110, 1463, 644, 498, 700, 483, 
2108, 2107, 1471, 669, 486, 697, 483, 
2109, 2108, 1490, 673, 488, 700, 479, 
2110, 2102, 1482, 659, 492, 706, 472, 
2111, 2111, 1491, 705, 466, 663, 484, 
2112, 2093, 1493, 666, 468, 713, 481, 
2113, 2109, 1487, 663, 497, 673, 471, 
2114, 2108, 1490, 666, 474, 703, 471, 
2115, 2107, 1466, 650, 492, 701, 471, 
2116, 2112, 1472, 656, 491, 679, 475, 
2117, 2111, 1484, 661, 492, 707, 482, 
2118, 2106, 1487, 686, 476, 673, 475, 
2119, 2108, 1475, 686, 475, 656, 495, 
2120, 2105, 1486, 698, 472, 668, 483, 
2121, 2109, 1476, 689, 482, 659, 477, 
2122, 2096, 1494, 681, 475, 654, 493, 
2123, 2106, 1465, 698, 480, 644, 506, 
2124, 2104, 1479, 710, 478, 639, 515, 
2125, 2105, 1493, 657, 495, 686, 472, 
2126, 2098, 1472, 696, 468, 663, 474, 
2127, 2099, 1488, 696, 474, 651, 492, 
2128, 2107, 1493, 681, 475, 672, 489, 
2129, 2101, 1473, 648, 505, 688, 478, 
2130, 2105, 1482, 686, 482, 638, 502, 
2131, 2108, 1480, 669, 484, 706, 468, 
2132, 2112, 1481, 694, 476, 673, 482, 
2133, 2098, 1481, 698, 469, 652, 481, 
2134, 2092, 1477, 675, 467, 703, 474, 
2135, 2099, 1472, 665, 490, 670, 465, 
2136, 2108, 1476, 665, 486, 701, 474, 
2137, 2105, 1473, 682, 467, 659, 477, 
2138, 2109, 1488, 684, 478, 648, 506, 
2139, 2103, 1493, 657, 495, 702, 483, 
2140, 2108, 1486, 680, 468, 644, 499, 
2141, 2104, 1484, 686, 466, 658, 499, 
2142, 2110, 1467, 684, 478, 671, 490, 
2143, 2104, 1482, 688, 482, 645, 505, 
2144, 2093, 1475, 646, 509, 670, 470, 
2145, 2101, 1479, 663, 483, 711, 484, 
2146, 2103, 1483, 663, 482, 681, 477, 
2147, 2102, 1485, 677, 474, 690, 467, 
2148, 2093, 1473, 665, 471, 690, 470, 
2149, 2106, 1483, 703, 482, 674, 467, 
2150, 2104, 1481, 705, 480, 660, 507, 
2151, 2099, 1478, 680, 482, 681, 484, 
2152, 2105, 1483, 685, 466, 658, 483, 
